"Year","Longitude","Latitude","Disease","Pathogen","DataType","IfPolygon_AdminLevel","Country","ADMcode","Source","CasesMetric","DiagnosticMetric","SourceType"
1989,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1989,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1989,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1989,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1990,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1990,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1990,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1990,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1990,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1991,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1991,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1991,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1991,-47.97645224,-19.58017395,"Dengue","Dengue virus","polygon",2,"","BRA.13.826_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1991,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1991,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1992,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1992,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1992,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1992,-47.97645224,-19.58017395,"Dengue","Dengue virus","polygon",2,"","BRA.13.826_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1992,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1992,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1993,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1993,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1993,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1993,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1993,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1994,-39.19727795,-14.74211754,"Dengue","Dengue virus","polygon",2,"","BRA.5.165_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1994,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1994,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1994,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1994,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1994,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1995,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1995,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1995,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1995,-34.93042692,-8.044208784,"Dengue","Dengue virus","polygon",2,"","BRA.17.129_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1995,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1995,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-38.39425572,-3.976938007,"Dengue","Dengue virus","polygon",2,"","BRA.6.12_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-38.11157683,-4.397676492,"Dengue","Dengue virus","polygon",2,"","BRA.6.28_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-43.95973192,-19.90239669,"Dengue","Dengue virus","polygon",2,"","BRA.13.65_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-34.93042692,-8.044208784,"Dengue","Dengue virus","polygon",2,"","BRA.17.129_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1996,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1997,-43.95973192,-19.90239669,"Dengue","Dengue virus","polygon",2,"","BRA.13.65_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1997,-49.28905096,-25.47596512,"Dengue","Dengue virus","polygon",2,"","BRA.16.96_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1997,-34.93042692,-8.044208784,"Dengue","Dengue virus","polygon",2,"","BRA.17.129_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1997,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1997,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-59.52849755,-3.78872133,"Dengue","Dengue virus","polygon",2,"","BRA.4.7_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-60.1828537,-3.770081134,"Dengue","Dengue virus","polygon",2,"","BRA.4.19_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-60.95781277,-3.290942899,"Dengue","Dengue virus","polygon",2,"","BRA.4.35_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-60.25902124,-2.625919467,"Dengue","Dengue virus","polygon",2,"","BRA.4.39_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-38.501414,-12.972218,"Dengue","Dengue virus","polygon",2,"","BRA.5.336_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-43.95973192,-19.90239669,"Dengue","Dengue virus","polygon",2,"","BRA.13.65_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-44.86214932,-15.89675881,"Dengue","Dengue virus","polygon",2,"","BRA.13.719_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-35.94366862,-8.453952943,"Dengue","Dengue virus","polygon",2,"","BRA.17.4_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-35.08005625,-8.271341838,"Dengue","Dengue virus","polygon",2,"","BRA.17.31_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-34.99495414,-7.984535625,"Dengue","Dengue virus","polygon",2,"","BRA.17.37_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-34.99908888,-8.154737775,"Dengue","Dengue virus","polygon",2,"","BRA.17.86_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-35.23556536,-7.733135553,"Dengue","Dengue virus","polygon",2,"","BRA.17.108_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-34.86446703,-7.999332773,"Dengue","Dengue virus","polygon",2,"","BRA.17.109_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-34.93042692,-8.044208784,"Dengue","Dengue virus","polygon",2,"","BRA.17.129_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-43.05519939,-22.91658456,"Dengue","Dengue virus","polygon",2,"","BRA.19.47_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-43.45091073,-22.92497304,"Dengue","Dengue virus","polygon",2,"","BRA.19.67_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-52.31308219,-28.00867841,"Dengue","Dengue virus","polygon",2,"","BRA.21.402_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1998,-49.35821499,-20.79678619,"Dengue","Dengue virus","polygon",2,"","BRA.25.558_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-59.52849755,-3.78872133,"Dengue","Dengue virus","polygon",2,"","BRA.4.7_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-60.1828537,-3.770081134,"Dengue","Dengue virus","polygon",2,"","BRA.4.19_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-60.95781277,-3.290942899,"Dengue","Dengue virus","polygon",2,"","BRA.4.35_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-60.25902124,-2.625919467,"Dengue","Dengue virus","polygon",2,"","BRA.4.39_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-38.52850792,-3.784849794,"Dengue","Dengue virus","polygon",2,"","BRA.6.59_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-43.95973192,-19.90239669,"Dengue","Dengue virus","polygon",2,"","BRA.13.65_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-44.86214932,-15.89675881,"Dengue","Dengue virus","polygon",2,"","BRA.13.719_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-35.94366862,-8.453952943,"Dengue","Dengue virus","polygon",2,"","BRA.17.4_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-35.08005625,-8.271341838,"Dengue","Dengue virus","polygon",2,"","BRA.17.31_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-34.99495414,-7.984535625,"Dengue","Dengue virus","polygon",2,"","BRA.17.37_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-34.99908888,-8.154737775,"Dengue","Dengue virus","polygon",2,"","BRA.17.86_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-35.23556536,-7.733135553,"Dengue","Dengue virus","polygon",2,"","BRA.17.108_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-34.86446703,-7.999332773,"Dengue","Dengue virus","polygon",2,"","BRA.17.109_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
1999,-34.93042692,-8.044208784,"Dengue","Dengue virus","polygon",2,"","BRA.17.129_1","IHME","Outbreak_locations","Not specified","Compiled from literature (IHME)"
